50.00000000 -0.14866209 0.00280045 -0.15146254
100.00000000 -0.19565293 0.00727499 -0.20292792
150.00000000 -0.23583222 0.01661223 -0.25244445
200.00000000 -0.26302565 0.03065392 -0.29367957
250.00000000 -0.27949742 0.04771613 -0.32721356
300.00000000 -0.28811198 0.06442431 -0.35253629
350.00000000 -0.29228770 0.07828862 -0.37057632
400.00000000 -0.29396605 0.08750802 -0.38147408
450.00000000 -0.29502641 0.09323098 -0.38825738
500.00000000 -0.29296210 0.09557235 -0.38853446
550.00000000 -0.29398779 0.09700751 -0.39099529
600.00000000 -0.29489587 0.09772216 -0.39261803
650.00000000 -0.29386844 0.09783359 -0.39170203
700.00000000 -0.29530130 0.09822063 -0.39352193
750.00000000 -0.29339703 0.09780807 -0.39120510
800.00000000 -0.29438746 0.09797916 -0.39236662
850.00000000 -0.29497711 0.09812088 -0.39309800
900.00000000 -0.29402674 0.09805261 -0.39207935
950.00000000 -0.29420236 0.09789043 -0.39209279
1000.00000000 -0.29392856 0.09794095 -0.39186952
1050.00000000 -0.29490501 0.09816441 -0.39306942
1100.00000000 -0.29396019 0.09793683 -0.39189702
1150.00000000 -0.29382081 0.09788617 -0.39170697
1200.00000000 -0.29503079 0.09820797 -0.39323875
1250.00000000 -0.29474162 0.09818803 -0.39292964
1300.00000000 -0.29433139 0.09803564 -0.39236704
1350.00000000 -0.29453656 0.09807575 -0.39261231
1400.00000000 -0.29384724 0.09787291 -0.39172015
1450.00000000 -0.29359575 0.09776972 -0.39136547
1500.00000000 -0.29404992 0.09792912 -0.39197904
1550.00000000 -0.29493409 0.09822661 -0.39316070
1600.00000000 -0.29330175 0.09771447 -0.39101622
1650.00000000 -0.29447446 0.09805539 -0.39252985
1700.00000000 -0.29422532 0.09799482 -0.39222014
1750.00000000 -0.29404876 0.09799802 -0.39204678
1800.00000000 -0.29390851 0.09790325 -0.39181176
1850.00000000 -0.29402445 0.09796740 -0.39199185
1900.00000000 -0.29467375 0.09808820 -0.39276195
1950.00000000 -0.29425214 0.09801473 -0.39226687
2000.00000000 -0.29389047 0.09788621 -0.39177668
2050.00000000 -0.29505463 0.09821601 -0.39327064
2100.00000000 -0.29492993 0.09829631 -0.39322624
2150.00000000 -0.29438572 0.09807134 -0.39245707
2200.00000000 -0.29431068 0.09804911 -0.39235979
2250.00000000 -0.29519329 0.09825256 -0.39344585
2300.00000000 -0.29454084 0.09814195 -0.39268279
2350.00000000 -0.29356413 0.09782986 -0.39139399
2400.00000000 -0.29343311 0.09772672 -0.39115983
2450.00000000 -0.29446200 0.09805986 -0.39252186
