50.00000000 -0.17146881 0.00181377 -0.17328258
100.00000000 -0.22161808 0.00441601 -0.22603409
150.00000000 -0.26498503 0.00970462 -0.27468964
200.00000000 -0.30481320 0.01828471 -0.32309791
250.00000000 -0.33564521 0.03014670 -0.36579192
300.00000000 -0.35957677 0.04498692 -0.40456370
350.00000000 -0.37561849 0.06147489 -0.43709338
400.00000000 -0.38612182 0.07817825 -0.46430007
450.00000000 -0.39215478 0.09335762 -0.48551241
500.00000000 -0.39610714 0.10618198 -0.50228912
550.00000000 -0.39488333 0.11524893 -0.51013225
600.00000000 -0.39683238 0.12188824 -0.51872063
650.00000000 -0.39547989 0.12608501 -0.52156490
700.00000000 -0.39833750 0.12894849 -0.52728599
750.00000000 -0.39588962 0.13008560 -0.52597523
800.00000000 -0.39756615 0.13143729 -0.52900344
850.00000000 -0.39748646 0.13180105 -0.52928752
900.00000000 -0.39782248 0.13211323 -0.52993572
950.00000000 -0.39763050 0.13242097 -0.53005147
1000.00000000 -0.39664830 0.13201426 -0.52866256
1050.00000000 -0.39779425 0.13249415 -0.53028840
1100.00000000 -0.39759433 0.13236547 -0.52995980
1150.00000000 -0.39713138 0.13212568 -0.52925706
1200.00000000 -0.39621390 0.13200043 -0.52821434
1250.00000000 -0.39725931 0.13224529 -0.52950460
1300.00000000 -0.39760387 0.13235980 -0.52996367
1350.00000000 -0.39590321 0.13203253 -0.52793574
1400.00000000 -0.39613129 0.13185368 -0.52798498
1450.00000000 -0.39761536 0.13235046 -0.52996582
1500.00000000 -0.39574072 0.13193551 -0.52767622
1550.00000000 -0.39638323 0.13189560 -0.52827883
1600.00000000 -0.39720316 0.13224052 -0.52944368
1650.00000000 -0.39774852 0.13237162 -0.53012013
1700.00000000 -0.39737292 0.13246535 -0.52983826
1750.00000000 -0.39742060 0.13222162 -0.52964222
1800.00000000 -0.39763854 0.13222714 -0.52986568
1850.00000000 -0.39705582 0.13223045 -0.52928627
1900.00000000 -0.39706467 0.13227399 -0.52933866
1950.00000000 -0.39715019 0.13238779 -0.52953798
2000.00000000 -0.39755060 0.13230203 -0.52985263
2050.00000000 -0.39549066 0.13185035 -0.52734101
2100.00000000 -0.39745112 0.13228028 -0.52973139
2150.00000000 -0.39700678 0.13226941 -0.52927619
2200.00000000 -0.39633818 0.13198881 -0.52832699
2250.00000000 -0.39724918 0.13225381 -0.52950299
2300.00000000 -0.39634909 0.13211606 -0.52846515
2350.00000000 -0.39833218 0.13258970 -0.53092188
